city_id,name,geometry
ghs-fua_1476,Montero,POINT (-63.24730746505127 -17.349798797431102)
ghs-fua_1561,Yacuiba,POINT (-63.68236201548879 -22.037771615087944)
ghs-fua_1570,Santa Cruz de la Sierra,POINT (-63.16020580445172 -17.796513625706456)
ghs-fua_1661,Yacuiba,POINT (-63.665432613564334 -21.97903471862434)
ghs-fua_209,El Alto [La Paz],POINT (-68.20351065981667 -16.53856684972692)
ghs-fua_371,Caranavi,POINT (-67.5632769387798 -15.83627283773928)
ghs-fua_521,Riberalta,POINT (-66.0573129814294 -11.011720301576197)
ghs-fua_664,Oruro,POINT (-67.09957448163011 -17.96662320126319)
ghs-fua_800,Cochabamba,POINT (-66.18077233899875 -17.43966397768104)
ghs-fua_930,Trinidad,POINT (-64.90382657188053 -14.822399650579959)
ghs-fua_1052,Ji-Paraná,POINT (-61.94631813770415 -10.88549028667666)
ghs-fua_1166,Boa Vista,POINT (-60.70211804740419 2.822229495359952)
ghs-fua_1275,Cacoal,POINT (-61.43509346584571 -11.44963613012374)
ghs-fua_1378,Manacapuru,POINT (-60.62601502778155 -3.286391079463679)
ghs-fua_1477,Manaus,POINT (-60.0054360293494 -3.066357619163446)
ghs-fua_1571,Vilhena,POINT (-60.12352797899912 -12.7412918558514)
ghs-fua_1662,Itacoatiara,POINT (-58.43757971274352 -3.1325520715121864)
ghs-fua_1750,Parintins,POINT (-56.73772874719933 -2.6355918050286498)
ghs-fua_1836,Tangará da Serra,POINT (-57.49417707336 -14.627860246148746)
ghs-fua_1916,Cáceres,POINT (-57.67745135995767 -16.079976786526426)
ghs-fua_1995,Itaituba,POINT (-55.99592782155994 -4.259088557423457)
ghs-fua_2070,Corumbá,POINT (-57.63892624884326 -19.019238268843278)
ghs-fua_2145,Sorriso,POINT (-55.73151211795526 -12.551507076571335)
ghs-fua_22,Cruzeiro do Sul,POINT (-72.6911337781995 -7.611751289739391)
ghs-fua_2219,Cuiabá,POINT (-56.081930970750875 -15.633079600310147)
ghs-fua_2290,Sinop,POINT (-55.50995690919367 -11.881165735287597)
ghs-fua_2359,Santarém,POINT (-54.73129595694471 -2.4873424200799663)
ghs-fua_2427,Rondonópolis,POINT (-54.62598721539138 -16.455086757368264)
ghs-fua_2493,Pedro Juan Caballero,POINT (-55.71443528377205 -22.52274951375514)
ghs-fua_2559,Campo Grande,POINT (-54.63999201254509 -20.488325898644703)
ghs-fua_2625,Uruguaiana,POINT (-57.070406960189445 -29.77994445712198)
ghs-fua_2688,Dourados,POINT (-54.78063052755892 -22.21455581590798)
ghs-fua_2750,Altamira,POINT (-52.215793523396435 -3.205491024221712)
ghs-fua_2810,São Félix do Xingu,POINT (-51.98725130012906 -6.6459348771392825)
ghs-fua_2869,São Borja,POINT (-55.995017197528206 -28.65957449189797)
ghs-fua_2980,Ciudad del Este,POINT (-54.53956077170459 -25.518040316932336)
ghs-fua_3086,Macapá,POINT (-51.10739636142126 0.0258828048331826)
ghs-fua_3138,Barra do Garças,POINT (-52.272403702309305 -15.891956146401432)
ghs-fua_3189,Mineiros,POINT (-52.554746454651465 -17.567873381243377)
ghs-fua_3240,Toledo,POINT (-53.739882667749484 -24.732577373024572)
ghs-fua_3291,Rivera,POINT (-55.519659385659374 -30.876550458021658)
ghs-fua_3342,Umuarama,POINT (-53.29044333963403 -23.770185821324812)
ghs-fua_3389,Breves,POINT (-50.47754611468382 -1.6820188166179268)
ghs-fua_3436,Cascavel,POINT (-53.46285932426271 -24.979734387891327)
ghs-fua_3484,Jataí,POINT (-51.72494669926025 -17.887607247816792)
ghs-fua_3530,Santo Ângelo,POINT (-54.256602971388524 -28.31197808829789)
ghs-fua_3574,Cianorte,POINT (-52.60815863554232 -23.659674734074216)
ghs-fua_3617,Paranavaí,POINT (-52.461476057606134 -23.10090129011929)
ghs-fua_3661,Ijuí,POINT (-53.91681439107201 -28.391137065243196)
ghs-fua_3708,Parauapebas,POINT (-49.88902619098726 -6.060271368848418)
ghs-fua_3749,Redenção,POINT (-50.02651344311343 -8.037751230727348)
ghs-fua_3788,Francisco Beltrão,POINT (-53.03812640090819 -26.07378405511451)
ghs-fua_3826,Tucuruí,POINT (-49.675812314612195 -3.785621805344906)
ghs-fua_3864,Três Lagoas,POINT (-51.68156833908297 -20.787780391058494)
ghs-fua_3901,Campo Mourão,POINT (-52.37779786916535 -24.039597086203354)
ghs-fua_3938,Rio Verde,POINT (-50.9268715921116 -17.794156697651452)
ghs-fua_3975,Santa Maria,POINT (-53.80231350859248 -29.67126129250227)
ghs-fua_4010,Maringá,POINT (-51.959845212821584 -23.435679699498817)
ghs-fua_4045,Pato Branco,POINT (-52.70254828901355 -26.24134961017631)
ghs-fua_4079,Bagé,POINT (-54.096881191027826 -31.31969918849918)
ghs-fua_4114,Presidente Prudente,POINT (-51.400160413466345 -22.12197524667716)
ghs-fua_4149,Chapecó,POINT (-52.66231072089345 -27.09604159013472)
ghs-fua_4183,Maraba,POINT (-49.1112220619711 -5.347674154989018)
ghs-fua_4251,Tailândia,POINT (-48.9491311856971 -2.9334881627046583)
ghs-fua_4284,Abaetetuba,POINT (-48.85081871662248 -1.7361532751598419)
ghs-fua_4317,Carazinho,POINT (-52.794131951262315 -28.299691807559125)
ghs-fua_4351,Arapongas,POINT (-51.42357705667295 -23.380289959961935)
ghs-fua_4384,Apucarana,POINT (-51.4695009301554 -23.561528756834026)
ghs-fua_4417,Londrina,POINT (-51.15175971874988 -23.319645322980058)
ghs-fua_4450,Erechim,POINT (-52.29491486365302 -27.640781079389775)
ghs-fua_4483,Belém,POINT (-48.37740350153363 -1.3421972881746915)
ghs-fua_4516,Passo Fundo,POINT (-52.406674900425244 -28.26315603095761)
ghs-fua_4549,Gurupi,POINT (-49.0728043523291 -11.733059901023642)
ghs-fua_4582,Cachoeira do Sul,POINT (-52.90619229196021 -30.028512387294054)
ghs-fua_4614,Guarapuava,POINT (-51.47186939346115 -25.359791346238794)
ghs-fua_4645,Araçatuba,POINT (-50.45057829082928 -21.19423127762779)
ghs-fua_4675,Fernandópolis,POINT (-50.24827310664179 -20.28020408697303)
ghs-fua_4704,Tupã,POINT (-50.52985991659298 -21.92600319673667)
ghs-fua_4759,Birigui,POINT (-50.33270941373861 -21.301882188619974)
ghs-fua_4809,Goiânia,POINT (-49.32124915073152 -16.69697703136411)
ghs-fua_4834,Santa Cruz do Sul,POINT (-52.46897819836456 -29.70176782439168)
ghs-fua_4859,Goianésia,POINT (-49.12094770654057 -15.320033474465367)
ghs-fua_4884,Votuporanga,POINT (-49.98158321874862 -20.410015140227785)
ghs-fua_4917,Araguaína,POINT (-48.23573566544162 -7.211552993009109)
ghs-fua_4942,Assis,POINT (-50.4066442950135 -22.681477461422418)
ghs-fua_4967,Castanhal,POINT (-47.92018419551159 -1.280141074157713)
ghs-fua_4992,Penápolis,POINT (-50.07959391444082 -21.41677933799141)
ghs-fua_5016,Palmas,POINT (-48.32613728442308 -10.20298444835255)
ghs-fua_5039,Taquaralto,POINT (-48.30958530214964 -10.333130194874638)
ghs-fua_5061,Senador Canedo,POINT (-49.106219237478705 -16.71355501042514)
ghs-fua_5081,Telêmaco Borba,POINT (-50.635703372458735 -24.32812983496867)
ghs-fua_5100,Ituiutaba,POINT (-49.46784158023314 -18.979977580497124)
ghs-fua_5119,Anápolis,POINT (-48.96140180349613 -16.31849299812202)
ghs-fua_5140,União da Vitória,POINT (-51.085504152194005 -26.23858352138654)
ghs-fua_5158,Lajeado,POINT (-51.98446926016344 -29.454208898972066)
ghs-fua_5176,Itumbiara,POINT (-49.224663353114494 -18.409208194522126)
ghs-fua_5195,Marília,POINT (-49.95114048722879 -22.190331667863827)
ghs-fua_5213,Caçador,POINT (-50.991227451239176 -26.784421846908167)
ghs-fua_522,Rio Branco,POINT (-67.80707074158715 -9.984971065224135)
ghs-fua_5231,Lins,POINT (-49.76147259294537 -21.660698392970506)
ghs-fua_5249,São José do Rio Preto,POINT (-49.37080055165569 -20.794329744345664)
ghs-fua_5266,Ourinhos,POINT (-49.858612067592915 -22.988855344280342)
ghs-fua_5283,Açailândia,POINT (-47.46660345094701 -4.9423224336225005)
ghs-fua_5300,Bento Gonçalves,POINT (-51.49838888522125 -29.172750834876528)
ghs-fua_5317,Pelotas,POINT (-52.337459220373844 -31.72794978668055)
ghs-fua_5334,Imperatriz,POINT (-47.470299102989145 -5.505298118863248)
ghs-fua_5351,Paragominas,POINT (-47.38130623326518 -2.9927340217422653)
ghs-fua_5368,Ponta Grossa,POINT (-50.1624275607171 -25.06509481791501)
ghs-fua_5385,Águas Lindas de Goiás,POINT (-48.29176101796166 -15.756853558273873)
ghs-fua_5401,Caldas Novas,POINT (-48.620003207736865 -17.74554620577323)
ghs-fua_5417,Santo Antônio do Descoberto,POINT (-48.26991424345394 -15.945517792068587)
ghs-fua_5433,Caxias do Sul,POINT (-51.197433679341714 -29.16075009766939)
ghs-fua_5449,Rio Grande,POINT (-52.16109329761345 -32.10303140736607)
ghs-fua_5465,Ceilândia,POINT (-48.01685209818633 -15.807478626540659)
ghs-fua_5497,Guaíba,POINT (-51.3443389919639 -30.120549383475662)
ghs-fua_5513,Catanduva,POINT (-48.96963493460296 -21.149176227214646)
ghs-fua_5529,Novo Hamburgo,POINT (-51.14202053684997 -29.655686188452076)
ghs-fua_5545,Gama,POINT (-48.00650791344459 -16.061511539825034)
ghs-fua_5593,Porto Alegre,POINT (-51.095577769554026 -30.0447274220577)
ghs-fua_5626,Bauru,POINT (-49.059494852224326 -22.351299431748494)
ghs-fua_5674,Bragança,POINT (-46.76708500722276 -1.0447026753371425)
ghs-fua_5707,Luziânia,POINT (-47.935143558729536 -16.247266828253682)
ghs-fua_5737,Sobradinho,POINT (-47.81978237627052 -15.640744748729341)
ghs-fua_5752,Uberlândia,POINT (-48.283191941838446 -18.925345413288497)
ghs-fua_5766,Barretos,POINT (-48.569433741830835 -20.558624249939626)
ghs-fua_5779,Lages,POINT (-50.296198007468874 -27.80305129290389)
ghs-fua_5792,Itapoã,POINT (-47.77139562334857 -15.778140059966972)
ghs-fua_5805,Ibitinga,POINT (-48.82395866730018 -21.763726501584316)
ghs-fua_5818,São Sebastião,POINT (-47.79331787317881 -15.895573439687011)
ghs-fua_5830,Araguari,POINT (-48.19494353709282 -18.649870457487946)
ghs-fua_5842,Planaltina,POINT (-47.66052759960331 -15.634976977997216)
ghs-fua_5854,Planaltina,POINT (-47.586227694048816 -15.456093877088879)
ghs-fua_5866,Campo Largo,POINT (-49.541978921124965 -25.456790292867137)
ghs-fua_5878,Bebedouro,POINT (-48.49360699309864 -20.979658560520303)
ghs-fua_5890,Catalão,POINT (-47.94200180880255 -18.169681451080585)
ghs-fua_5902,Avaré,POINT (-48.92239157487721 -23.10158225579904)
ghs-fua_5914,Lençóis Paulista,POINT (-48.80217835426026 -22.600805816140937)
ghs-fua_5926,Curitiba,POINT (-49.242817893179115 -25.416576313365436)
ghs-fua_5950,Jaú,POINT (-48.57431331950451 -22.308092819583106)
ghs-fua_5962,Jaboticabal,POINT (-48.31316346191173 -21.264205237882884)
ghs-fua_5974,Formosa,POINT (-47.32413420095103 -15.54653779516845)
ghs-fua_5986,Fazenda Rio Grande,POINT (-49.31470014042413 -25.682372550687074)
ghs-fua_5998,Matão,POINT (-48.364980211638645 -21.602910785369694)
ghs-fua_6010,Itapeva,POINT (-48.86384664322303 -23.983273649372897)
ghs-fua_6023,Uberaba,POINT (-47.93381145043609 -19.754714863413863)
ghs-fua_6048,Botucatu,POINT (-48.44958854277178 -22.87949250289952)
ghs-fua_6060,Araraquara,POINT (-48.14882792035599 -21.76013391192669)
ghs-fua_6072,Sertãozinho,POINT (-47.97987265243816 -21.116165088805836)
ghs-fua_6084,Tramandaí,POINT (-50.143019831116824 -29.96721671920873)
ghs-fua_6096,Jaraguá do Sul,POINT (-49.09315904138832 -26.470628218229045)
ghs-fua_6108,Ribeirao Preto,POINT (-47.762726870413175 -21.192322364424793)
ghs-fua_6120,Balsas,POINT (-46.04511420729664 -7.527340115729815)
ghs-fua_6132,Blumenau,POINT (-49.10395706409548 -26.882483577672858)
ghs-fua_6144,São Carlos,POINT (-47.90756906312188 -21.991120427757206)
ghs-fua_6156,Unaí,POINT (-46.913643307558296 -16.340562216606834)
ghs-fua_6169,Joinville,POINT (-48.859170555544516 -26.30099744721975)
ghs-fua_6181,Batatais,POINT (-47.582482025808616 -20.89564012651055)
ghs-fua_6193,Criciúma,POINT (-49.36948900195536 -28.68549450093673)
ghs-fua_6205,Paracatu,POINT (-46.85954488394567 -17.207715995236146)
ghs-fua_6216,Paranaguá,POINT (-48.55363573087466 -25.542500642472618)
ghs-fua_6227,Franca,POINT (-47.364677719008704 -20.519057004435627)
ghs-fua_6238,Itapetininga,POINT (-48.039096617639125 -23.591093722531745)
ghs-fua_6249,Patrocínio,POINT (-46.990361273955195 -18.94109301084763)
ghs-fua_6260,Tatuí,POINT (-47.82840307741782 -23.35943074563602)
ghs-fua_6271,Piracicaba,POINT (-47.66102277951522 -22.725518618740598)
ghs-fua_6282,Itajaí,POINT (-48.67002098947749 -26.956679988098355)
ghs-fua_6293,Rio Claro,POINT (-47.559960587518816 -22.414010630913587)
ghs-fua_6303,Santa Inês,POINT (-45.372374875355504 -3.654397302420085)
ghs-fua_6323,Pirassununga,POINT (-47.40216348845569 -21.98924767308317)
ghs-fua_6333,Tubarão,POINT (-49.0076070861583 -28.44867036490831)
ghs-fua_6342,Araxá,POINT (-46.936688200220644 -19.593056351785805)
ghs-fua_6360,Leme,POINT (-47.40062387723633 -22.171480650037513)
ghs-fua_6369,Florianópolis,POINT (-48.612272724852204 -27.584101568159067)
ghs-fua_6378,Limeira,POINT (-47.43325143466962 -22.561300700617064)
ghs-fua_6387,Araras,POINT (-47.36784860428857 -22.35471845905731)
ghs-fua_6407,São Sebastião do Paraíso,POINT (-46.98607035880506 -20.912389608453463)
ghs-fua_6416,Sorocaba,POINT (-47.50341960100601 -23.51843634548976)
ghs-fua_6425,Patos de Minas,POINT (-46.51112449829608 -18.58846193584552)
ghs-fua_6443,Cosmópolis,POINT (-47.185201302212995 -22.61939114979382)
ghs-fua_6452,Salto,POINT (-47.26485415762935 -23.2096780223327)
ghs-fua_6461,Campinas,POINT (-47.14350090283947 -22.87117474964047)
ghs-fua_6470,Itu,POINT (-47.30764459675599 -23.28953805805952)
ghs-fua_6479,Indaiatuba,POINT (-47.219189477299295 -23.081262156729107)
ghs-fua_6488,Passos,POINT (-46.613571851623334 -20.723184845176608)
ghs-fua_6497,Mogi Guaçu,POINT (-46.96331291146103 -22.390010472242285)
ghs-fua_6515,Bacabal,POINT (-44.77674757635947 -4.229729885570757)
ghs-fua_6524,São Roque,POINT (-47.14871117385638 -23.56884461483169)
ghs-fua_6533,São João da Boa Vista,POINT (-46.75161905215166 -21.990211166139865)
ghs-fua_6551,Itapira,POINT (-46.80149961215284 -22.42684248886452)
ghs-fua_6567,São Paulo,POINT (-46.637291700641775 -23.52628049501715)
ghs-fua_6575,Itatiba,POINT (-46.817476912953154 -22.995591862736266)
ghs-fua_6583,Poços de Caldas,POINT (-46.557602050824606 -21.807395986626975)
ghs-fua_6599,Barreiras,POINT (-44.97916032140388 -12.15797381813071)
ghs-fua_6639,São Luís,POINT (-44.22076408622941 -2.5616851965009664)
ghs-fua_665,Porto Velho,POINT (-63.88132003783489 -8.76930097372273)
ghs-fua_6655,Bragança Paulista,POINT (-46.54271275087841 -22.941239565004146)
ghs-fua_6663,Atibaia,POINT (-46.566943074230835 -23.123997201942853)
ghs-fua_6671,Alfenas,POINT (-45.95500015929403 -21.413322697253594)
ghs-fua_6700,Santos,POINT (-46.543343690164754 -24.050307853967837)
ghs-fua_6707,Codó,POINT (-43.89810052640325 -4.458565377924352)
ghs-fua_6714,Pouso Alegre,POINT (-45.92620788260469 -22.230324878374553)
ghs-fua_6721,Pirapora,POINT (-44.938378526315084 -17.349936269021825)
ghs-fua_6728,Sao Jose dos Campos,POINT (-45.946549010280755 -23.246489264501264)
ghs-fua_6735,Formiga,POINT (-45.4561261805727 -20.46093651537967)
ghs-fua_6742,Varginha,POINT (-45.4400082847658 -21.58417498779293)
ghs-fua_6749,Caçapava,POINT (-45.70420295456918 -23.122681561433225)
ghs-fua_6756,Nova Serrana,POINT (-44.96108408955119 -19.88098977013685)
ghs-fua_6763,Taubaté,POINT (-45.51064449795447 -22.971933349654545)
ghs-fua_6770,Itajubá,POINT (-45.44441781876429 -22.437826825997476)
ghs-fua_6777,Caxias,POINT (-43.361431191521085 -4.893695875869846)
ghs-fua_6784,Três Corações,POINT (-45.27384418805447 -21.692924589362722)
ghs-fua_6798,Divinópolis,POINT (-44.86122147465529 -20.13443126718426)
ghs-fua_6804,Lavras,POINT (-44.99366873551312 -21.220291494509098)
ghs-fua_6810,Guaratinguetá,POINT (-45.180645852696166 -22.786711303346753)
ghs-fua_6816,Curvelo,POINT (-44.42699927732282 -18.75249563103101)
ghs-fua_6822,Pará de Minas,POINT (-44.61338400320684 -19.856514980641524)
ghs-fua_6834,Itaúna,POINT (-44.56294675614585 -20.067864767921193)
ghs-fua_6840,Floriano,POINT (-43.01473312818259 -6.771801880881449)
ghs-fua_6846,Cruzeiro,POINT (-44.94963954976137 -22.574913956227412)
ghs-fua_6852,Teresina,POINT (-42.767288464311946 -5.086786133080299)
ghs-fua_6858,Montes Claros,POINT (-43.86304382103729 -16.720757069162975)
ghs-fua_6864,Sete Lagoas,POINT (-44.22087313922846 -19.468171891566968)
ghs-fua_6870,Belo Horizonte,POINT (-44.00971258217622 -19.90431882020112)
ghs-fua_6882,Icaivera,POINT (-44.15198016022724 -19.83478365864079)
ghs-fua_6894,São João del-Rei,POINT (-44.239639592128924 -21.13006753592776)
ghs-fua_6900,Resende,POINT (-44.47401980952175 -22.46831942733671)
ghs-fua_6906,Janaúba,POINT (-43.30750546231358 -15.785709333421359)
ghs-fua_6912,Angra dos Reis,POINT (-44.278544522271666 -22.989979527413993)
ghs-fua_6918,Volta Redonda,POINT (-44.11875996427598 -22.5200107606275)
ghs-fua_6924,Conselheiro Lafaiete,POINT (-43.78035679740943 -20.63744693974045)
ghs-fua_6930,Guanambi,POINT (-42.74583255288937 -14.230333367925757)
ghs-fua_6936,Barbacena,POINT (-43.75375816463084 -21.251515041275205)
ghs-fua_6943,Parnaíba,POINT (-41.74810501114737 -2.9149662220732866)
ghs-fua_6949,Itabira,POINT (-43.21739089081822 -19.64182317994638)
ghs-fua_6961,Rio de Janeiro,POINT (-43.416170735366535 -22.756507837561156)
ghs-fua_6967,Juiz de Fora,POINT (-43.38355501629681 -21.73301895488366)
ghs-fua_6979,Irecê,POINT (-41.83315721562368 -11.310038241064744)
ghs-fua_6985,Três Rios,POINT (-43.21148689444307 -22.104344632720135)
ghs-fua_6991,Ubá,POINT (-42.928105832950614 -21.135346939120407)
ghs-fua_7003,Viçosa,POINT (-42.87935674730151 -20.732702990238106)
ghs-fua_7015,Ipatinga,POINT (-42.591078021239525 -19.491069067146046)
ghs-fua_7021,Sao Goncalo,POINT (-42.91008871486359 -22.795722787973517)
ghs-fua_7033,Teresópolis,POINT (-42.95257350246386 -22.406234701589025)
ghs-fua_7039,Cataguases,POINT (-42.68144632937426 -21.364700829746948)
ghs-fua_7045,Muriaé,POINT (-42.370826411275985 -21.13209144013115)
ghs-fua_7051,Caratinga,POINT (-42.14678034682405 -19.80001383181253)
ghs-fua_7057,Governador Valadares,POINT (-41.95243866358922 -18.896719769207508)
ghs-fua_7063,Nova Friburgo,POINT (-42.51563316569408 -22.262042651681313)
ghs-fua_7069,Manhuaçu,POINT (-42.02967939079192 -20.26150615157282)
ghs-fua_7075,Sobral,POINT (-40.365850860811214 -3.6736380289418396)
ghs-fua_7081,Teófilo Otoni,POINT (-41.49783815574447 -17.878558392251392)
ghs-fua_7087,Araruama,POINT (-42.325187685440326 -22.849604421961466)
ghs-fua_7093,Petrolina,POINT (-40.50187909184792 -9.370012134767622)
ghs-fua_7099,Itaperuna,POINT (-41.85888323282227 -21.21270861753945)
ghs-fua_7105,Vitória da Conquista,POINT (-40.86052994088047 -14.889366961501173)
ghs-fua_7112,Cabo Frio,POINT (-42.05949373092334 -22.846028956739772)
ghs-fua_7118,Rio das Ostras,POINT (-41.98583515074491 -22.56375344243008)
ghs-fua_7124,Macaé,POINT (-41.79209731389829 -22.36282998079431)
ghs-fua_7130,Itapipoca,POINT (-39.58068844807474 -3.495914592960264)
ghs-fua_7136,Campos dos Goytacazes,POINT (-41.30350355013418 -21.76840745085192)
ghs-fua_7142,Cachoeiro de Itapemirim,POINT (-41.137423109421256 -20.856797757718418)
ghs-fua_7148,Jequié,POINT (-40.08478491398972 -13.861131062227669)
ghs-fua_7154,Itapetinga,POINT (-40.24199128515544 -15.249117695604074)
ghs-fua_7166,Colatina,POINT (-40.652591368845236 -19.53466497234419)
ghs-fua_7172,Iguatu,POINT (-39.3087397054749 -6.365378636379375)
ghs-fua_7178,Juazeiro do Norte,POINT (-39.349153590266006 -7.23435547108736)
ghs-fua_7184,Guarapari,POINT (-40.512281076034 -20.65810344175668)
ghs-fua_7190,Vila Velha,POINT (-40.37673698340859 -20.321168746782234)
ghs-fua_7208,Santo Antônio de Jesus,POINT (-39.25725752245371 -12.960169041928717)
ghs-fua_7214,Linhares,POINT (-40.057613531518705 -19.36497090880294)
ghs-fua_7226,Fortaleza,POINT (-38.58633843474784 -3.834508220052489)
ghs-fua_7232,Teixeira de Freitas,POINT (-39.74320963651317 -17.559805224947567)
ghs-fua_7239,Eunápolis,POINT (-39.57869614339808 -16.36102520563182)
ghs-fua_7245,São Mateus,POINT (-39.85563294201197 -18.712526442894806)
ghs-fua_7251,Itabuna,POINT (-39.26911448480669 -14.801746754361721)
ghs-fua_7257,Feira de Santana,POINT (-38.94853106068042 -12.27741062354002)
ghs-fua_7263,Valença,POINT (-39.07435859560676 -13.392324833563613)
ghs-fua_7268,Pacajus,POINT (-38.45930117170241 -4.162411909297833)
ghs-fua_7273,Ilhéus,POINT (-39.08330428489992 -14.766842364681368)
ghs-fua_7278,Porto Seguro,POINT (-39.08877466836306 -16.42490615206623)
ghs-fua_7283,Serra Talhada,POINT (-38.294554781128284 -7.981991537220148)
ghs-fua_7288,Candeias,POINT (-38.51619272498864 -12.658597195515114)
ghs-fua_7293,Paulo Afonso,POINT (-38.227334346735326 -9.404642791201764)
ghs-fua_7298,Alagoinhas,POINT (-38.44530585752236 -12.13934356552923)
