iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
IND,manufacturing,iron-and-steel,BF/BOF,1566854,Tata Steel Kalinganagar steel plant,10023.693122944693,8831.166128354027,9909.024314594099,9951.954747368241
CHN,manufacturing,iron-and-steel,BF/BOF,1566544,Qinhuangdao Hongxing Iron and Steel Co Ltd,10878.431478156968,9402.039062096586,9902.353699453255,10005.19757115877
ITA,manufacturing,iron-and-steel,BF/BOF,1566891,Acciaierie d'Italia Taranto steel plant,9946.354167325857,9594.434303634776,9722.714308390654,9936.707758962792
SGP,transportation,domestic-shipping,,1933977,Singapore,9981.6233114539,9656.4523978246,9333.2967623852,9074.748776280801
CHN,manufacturing,iron-and-steel,BF/BOF,1566545,Xinji Aosen Iron and Steel Group Co Ltd,7634.764712584375,8728.881030337705,9287.40380290724,9603.31955009628
CHN,manufacturing,iron-and-steel,BF/BOF,1566652,Shougang Changzhi Iron and Steel Co Ltd,8492.06246464555,8113.991969092127,9196.967269559287,9522.78483473973
CHN,manufacturing,cement,integrated dry,1896309,Hubei Sheng 13,7139.206817047186,10244.101104431791,9179.352514428383,8485.082474805551
CHN,manufacturing,iron-and-steel,BF/BOF,1567219,Guangxi Chiji Iron and Steel Co Ltd,6727.215007758705,7001.533826758935,9114.148121455792,10831.708614863319
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32440426,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd,12076.229366427837,11891.6384253939,9040.474132222478,9109.621915982776
CHN,manufacturing,iron-and-steel,BF/BOF,1566697,Hangang Longshan Iron and Steel Co Ltd,2083.037483746523,5594.200384796144,8904.860043332763,8988.375965236506
CHN,manufacturing,iron-and-steel,BF/BOF,1567251,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,8894.266364516701,8127.43745117811,8848.695284429932,8991.087038450274
MYS,manufacturing,aluminum,Smelting,3673106,Mukah aluminium plant,8749.687113981294,8693.140501237416,8848.408965864177,9052.908894884793
CHN,manufacturing,iron-and-steel,"BF/BOF,EAF",32440419,Fujian Sanbao Steel Co Ltd,11813.29324563354,9596.236216168312,8818.065329025172,7323.736539272176
