iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CHN,agriculture,synthetic-fertilizer-application,,10624869,Suqian,1491.6598630226692,1753.8222741047896,1756.1305479286996,1756.1305479286996
PAK,waste,domestic-wastewater-treatment-and-discharge,centralized WWTP with primary treatment,3864857,,1687.1182793494454,1716.79993865292,1743.751272729894,1761.8429349926878
CAN,agriculture,synthetic-fertilizer-application,,10623764,Division No. 10,1541.1151975149799,1732.5860288364192,1742.6582878420697,1742.6582878420697
CHN,agriculture,synthetic-fertilizer-application,,10625354,Zibo,1467.8936577178895,1699.1599685530898,1728.6898548568688,1728.6898548568688
IND,agriculture,manure-left-on-pasture-cattle,,20494100,Lahul & Spiti,1719.4085599999996,1730.7186799999988,1725.0618899999997,1725.0618899999997
MLI,agriculture,manure-left-on-pasture-cattle,,20553220,Ménaka,1739.5245899999993,1708.3568099999993,1723.9616399999993,1723.9616399999993
IND,agriculture,synthetic-fertilizer-application,,10625718,Krishna,1419.7763396838293,1666.1577043339794,1720.3339655529392,1720.3339655529392
KEN,agriculture,manure-left-on-pasture-cattle,,20516551,Wajir South,1631.103549999999,1792.6126699999988,1711.867039999999,1711.867039999999
CHN,agriculture,synthetic-fertilizer-application,,10624750,Zhangjiakou,1431.7528928517293,1685.6940846658197,1707.383458050009,1707.383458050009
PER,waste,domestic-wastewater-treatment-and-discharge,centralized WWTP with secondary treatment,3861045,Taboada,1644.455491450463,1660.450608591023,1678.68716663282,1692.648393277203
ETH,agriculture,manure-left-on-pasture-cattle,,20468237,Fafan,1631.3152199999997,1719.1926399999993,1675.2593399999998,1675.2593399999998
CHN,agriculture,synthetic-fertilizer-application,,10625457,Nanchong,1420.8414552024094,1657.9706725778694,1671.2960603509498,1671.2960603509498
CHN,agriculture,synthetic-fertilizer-application,,10625567,Honghe Hani and Yi,1399.1170328172395,1654.1372187496997,1668.3229595414593,1668.3229595414593
IND,agriculture,synthetic-fertilizer-application,,10626925,Shahjahanpur,1406.2487373152092,1611.5579497022093,1659.9564764406098,1659.9564764406098
CHN,agriculture,synthetic-fertilizer-application,,10624783,Kaifeng,1400.0373301325092,1639.8774009095498,1656.0329821188395,1656.0329821188395
CHN,agriculture,synthetic-fertilizer-application,,10624907,Baicheng,1404.0841266928692,1621.191991953379,1655.0227285645894,1655.0227285645894
CHN,agriculture,synthetic-fertilizer-application,,10624846,Hengyang,1440.3578943250493,1683.422044811179,1650.882952982039,1650.882952982039
CHN,agriculture,synthetic-fertilizer-application,,10624871,Suzhou,1432.0428708837392,1662.550246540649,1641.7513619860895,1641.7513619860895
IND,agriculture,manure-left-on-pasture-cattle,,20494103,Shimla,1632.404879999999,1643.1386399999994,1637.7741199999998,1637.7741199999998
TCD,agriculture,manure-left-on-pasture-cattle,,20672395,Barh Azoum,1661.3117999999993,1613.5026999999993,1637.4002499999997,1637.4002499999997
ETH,agriculture,manure-left-on-pasture-cattle,,20468218,Arsi,1588.8294699999994,1674.4043599999993,1631.6267999999989,1631.6267999999989
PAK,agriculture,manure-left-on-pasture-cattle,,20573434,Dera Ghazi Khan,1662.2329099999997,1599.6190799999997,1630.9227399999988,1630.9227399999988
IND,agriculture,synthetic-fertilizer-application,,10626905,Lakhimpur Kheri,1352.8228903873696,1579.008803961499,1622.8698090955393,1622.8698090955393
IND,agriculture,synthetic-fertilizer-application,,10626959,Murshidabad,1329.2138528070598,1568.62436221201,1617.057975479459,1617.057975479459
CHN,agriculture,synthetic-fertilizer-application,,10624715,Bijie,1334.8917899889,1600.4325989753895,1615.9000720378192,1615.9000720378192
CAN,agriculture,synthetic-fertilizer-application,,10623780,Division No. 7,1421.817813870819,1602.7729036815197,1607.5572652575,1607.5572652575
IND,agriculture,synthetic-fertilizer-application,,10626769,Sangrur,1357.9623078352095,1555.39252277381,1604.9214075618593,1604.9214075618593
CHN,agriculture,synthetic-fertilizer-application,,10624864,Lianyungang,1357.2335864190195,1596.8679871528093,1601.00935825358,1601.00935825358
CHN,agriculture,synthetic-fertilizer-application,,10625392,Linfen,1345.6711408078393,1578.5814153893791,1598.4666481662198,1598.4666481662198
CAN,agriculture,synthetic-fertilizer-application,,10624410,Division No. 15,1382.6921797861894,1573.70071805556,1594.960921401059,1594.960921401059
IND,agriculture,synthetic-fertilizer-application,,10626254,Sirsa,1357.4890509148893,1542.6165908979199,1589.4246309937496,1589.4246309937496
PAK,agriculture,synthetic-fertilizer-application,,25317568,Nasirabad,1258.4434487087794,1547.7964132910092,1576.7096396433192,1576.7096396433192
CAN,agriculture,synthetic-fertilizer-application,,10624404,Division No. 13,1334.3029078908494,1536.4842202818998,1572.176973280709,1572.176973280709
CHN,agriculture,synthetic-fertilizer-application,,10624838,Xiaogan,1337.605362230209,1589.4738287364296,1572.068555276049,1572.068555276049
IND,agriculture,synthetic-fertilizer-application,,10626788,Jaipur,1327.21868320944,1524.0284371537098,1570.1466626342296,1570.1466626342296
ARG,agriculture,manure-left-on-pasture-cattle,,20372262,Veinticinco de Mayo,1561.1897799999992,1561.2100499999995,1561.2000199999998,1561.2000199999998
CHN,agriculture,synthetic-fertilizer-application,,10624855,Yueyang,1347.8068521823898,1579.8640433427997,1554.0874981534396,1554.0874981534396
BRA,agriculture,manure-left-on-pasture-cattle,,20388732,Ribas do Rio Pardo,1579.2061199999996,1527.8104299999993,1553.5046599999996,1553.5046599999996
USA,manufacturing,other-chemicals,nitric_acid_production,3674719,PCS NITROGEN FERTILIZER LP - GEISMAR AGRICULTURAL NITROGEN & PHOSPHATE PLANT,1543.8322150014787,1543.8322150014785,1543.8322150014785,1543.8322150014787
AUS,agriculture,manure-left-on-pasture-cattle,,20372506,Unincorporated New South Wales,1552.5134099999996,1526.5575899999992,1539.5278399999993,1539.5278399999993
IND,agriculture,synthetic-fertilizer-application,,10626761,Ludhiana,1300.1258781542194,1489.542241405039,1536.7539263394892,1536.7539263394892
IND,agriculture,synthetic-fertilizer-application,,10626219,Hisar,1308.2227293427795,1489.1970545353095,1534.2645392487793,1534.2645392487793
TCD,agriculture,manure-left-on-pasture-cattle,,20668984,Barh El Gazel,1556.0395199999994,1511.2487399999993,1533.6621099999995,1533.6621099999995
BOL,agriculture,manure-left-on-pasture-cattle,,20378968,Yacuma,1552.3922699999991,1513.6207599999998,1533.0064599999994,1533.0064599999994
IND,agriculture,synthetic-fertilizer-application,,10626847,Nalgonda,1271.9888986986596,1484.4100634287695,1532.6824251645094,1532.6824251645094
CHN,agriculture,synthetic-fertilizer-application,,10625454,Mianyang,1299.5163823840096,1522.2348405710593,1531.5026874750795,1531.5026874750795
CHN,agriculture,synthetic-fertilizer-application,,10624701,Nanning,1282.6081922059896,1529.7618869943692,1530.9080193094696,1530.9080193094696
