iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
IND,buildings,residential-onsite-fuel-usage,,1308089,Bijnor,6502.374668015324,6663.754219715079,6892.901493323495,6892.901493323495
IND,buildings,residential-onsite-fuel-usage,,1308105,Gorakhpur,6587.657591760066,6723.357235778395,6880.244799279606,6880.244799279606
CHN,buildings,residential-onsite-fuel-usage,,1281192,Guangzhou,7014.580479199563,6840.758709863687,6879.766952853313,6879.766952853314
ETH,buildings,residential-onsite-fuel-usage,,1296484,Wolayita,6437.640212473529,6444.46868865713,6852.47412074956,6852.47412074956
TKM,buildings,residential-onsite-fuel-usage,,1371438,Tejen,6937.126127482156,6799.7521368196,6836.78210968353,6836.782109683531
IND,buildings,residential-onsite-fuel-usage,,1308053,Viluppuram,6558.362874389322,6700.746278150046,6817.412074950671,6817.412074950671
ETH,buildings,residential-onsite-fuel-usage,,1296428,Semen Wello,6348.709015658692,6366.587056179351,6809.087145560384,6809.087145560384
IND,buildings,residential-onsite-fuel-usage,,1308086,Barabanki,6209.986802536189,6354.379646553683,6784.827744858432,6784.827744858432
IND,buildings,residential-onsite-fuel-usage,,1308057,Karimnagar,6540.839702501438,6694.038020320353,6772.711494085993,6772.711494085993
MMR,buildings,residential-onsite-fuel-usage,,1329020,Thayetmyo,6660.10100134434,6733.078337337843,6766.740219829745,6766.740219829745
BRA,manufacturing,pulp-and-paper,,31922364,BRA-Imperatriz,6154.271333618431,6758.700384844022,6758.700384844022,6766.441092673059
