iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
IDN,power,electricity-generation,"coal, oil",448927,PLTU Suralaya,83080.0,78520.0,74800.0,75000.0
CHN,manufacturing,iron-and-steel,"BOF,BF/BOF",1566528,Jingye Iron and Steel Co Ltd,101313.12411305288,94903.95677134531,72646.39586103067,65044.86362068507
VEN,fossil-fuel-operations,oil-and-gas-production,Heavy oil,3588822,Venezuela_Maturin_Heavy oil,51279.99816498204,60138.60003409735,71955.73314196977,71955.73314196977
IDN,power,electricity-generation,coal,25453105,Tanjung Jati B power station,,75090.0,71520.0,71710.0
ZAF,power,electricity-generation,coal,25450902,Kendal power station,78070.0,75250.0,71220.0,71420.0
CHN,manufacturing,iron-and-steel,BF/BOF,1566683,Hebei Zongheng Group Fengnan Iron & Steel Co Ltd,66212.81974844667,69850.4079297951,70211.97799136817,71217.38656779309
RUS,manufacturing,iron-and-steel,"EAF,BF/BOF",32440948,Mechel Chelyabinsk Metallurgical Plant,62445.10454171033,72743.60534446874,70082.74016406808,67151.44393001772
BRA,manufacturing,iron-and-steel,BF/BOF,1566455,Usiminas Ipatinga steel plant,56231.227048990986,65418.28141095958,69816.63882368094,74610.57825458518
IND,power,electricity-generation,coal,25454050,Tiroda Thermal Power Project,60820.0,65320.0,69380.0,69560.0
ZAF,power,electricity-generation,coal,25450906,Majuba power station,71710.0,69970.0,69230.0,67980.0
ZAF,power,electricity-generation,coal,25450905,Lethabo power station,70170.0,69320.0,68300.0,65460.0
IND,power,electricity-generation,coal,25453691,Sasan Ultra Mega Power Project,59840.0,64270.0,68260.0,68440.0
RUS,fossil-fuel-operations,oil-and-gas-transport,OtherResources,3588445,Russian Federation_OtherBasins_OtherResources,61334.78969483735,68300.9145815635,67003.24940617086,67003.24940617086
CHN,manufacturing,iron-and-steel,BF/BOF,1566684,Shandong IRON&STEEL Group Rizhao Co Ltd,73632.91015859492,67567.13686662391,67001.86311664981,74869.6987634669
IND,power,electricity-generation,coal,25453047,Tamnar power station,58720.0,63080.0,67000.0,67170.0
CHN,manufacturing,aluminum,Smelting,3672990,"Zouping, Shandong aluminium plant",61996.92712331739,64857.64539050634,66840.43168045602,67662.91152363266
KOR,manufacturing,iron-and-steel,"BF/BOF,EAF",32440882,Hyundai Steel Dangjin steel plant,46813.19135578749,60878.21701315764,66239.91450187743,66905.51695714968
AUS,manufacturing,aluminum,Refinery,3672947,AUS-Waroona,69787.10140726836,70402.67163291655,65709.77400575248,63293.14580757517
CHN,manufacturing,iron-and-steel,BF/BOF,1566573,Hunan Valin Lianyuan Iron and Steel Co Ltd,76887.17686708237,68268.55558279617,64733.65839230321,58059.05307042703
CHN,manufacturing,iron-and-steel,BF/BOF,1566601,Shanghai Meishan Iron and Steel Co Ltd,60731.76174758539,67032.52796028514,64705.00485247894,65730.85778936138
ARE,fossil-fuel-operations,oil-and-gas-transport,Acid/sour gas,3588486,United Arab Emirates_Rub al Khali_Acid/sour gas,65561.04195470111,69957.7275936391,64200.59116856912,64200.59116856912
TKM,fossil-fuel-operations,oil-and-gas-transport,Acid/sour gas,3588478,Turkmenistan_Amu-Darya_Acid/sour gas,65185.946032359236,62154.72963385303,64162.086493268354,64162.08649326837
CHN,manufacturing,iron-and-steel,BF/BOF,1566514,Chengde Iron and Steel Group Co Ltd,63752.51686900255,68975.15046430248,63597.98165491641,67089.54067644943
IND,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143912,RPL (Reliance Petroleum Limited) Jamnagar Refinery,57155.97083327859,61824.26049303018,63352.2130824487,63352.2130824487
IND,power,electricity-generation,coal,25453453,Mundra Thermal Power Project (Adani),55180.0,59220.0,62940.0,63100.0
ARE,manufacturing,aluminum,Refinery,3672939,ARE-Abu Dhabi,61848.2156411153,64808.75235302337,62749.87747356937,65830.95721120661
TUR,manufacturing,iron-and-steel,BF/BOF,1567073,Kardemir Merkez steel plant,42689.70855391274,41736.120142432424,62675.141994813035,51228.441869416056
CHN,manufacturing,iron-and-steel,BF/BOF,1566516,Shougang Qian'an Iron and Steel Co Ltd,67455.47292361344,69680.59413151283,62348.390999384355,65803.70166943301
BRA,manufacturing,iron-and-steel,BF/BOF,1566450,Ternium Brasil Santa Cruz steel plant,63406.49702390657,65865.25980412598,62226.33909901182,71563.24740715988
PHL,manufacturing,petrochemical-steam-cracking,Naphtha,731964,"JG Summit Petrochemical , Batangas ",70003.58583628976,64582.27572176154,62017.1391723679,62017.1391723679
IND,power,electricity-generation,coal,25452937,Sipat power station,53780.0,57730.0,61330.0,61480.0
CHN,manufacturing,iron-and-steel,BF/BOF,1566756,Hebei Anfeng Iron & Steel Co Ltd,65652.25607593141,63116.96943791365,61015.470285402494,63391.11908881234
CHN,manufacturing,iron-and-steel,BF/BOF,1566572,Hunan Valin Xiangtan Iron and Steel Co Ltd,58567.20657168739,64711.35732326756,60996.17685601065,57430.86066156195
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32440516,Lianfeng Steel (Zhangjiagang) Co Ltd,65121.20203972366,68185.19794576477,60744.53157250421,55077.25590414043
CHN,manufacturing,iron-and-steel,BF/BOF,1566687,Hbis Laoting Steel Co Ltd,66660.70040608529,63188.520994339706,60709.38066683377,59876.308991333746
ZAF,power,electricity-generation,coal,25450908,Matla power station,67060.0,63450.0,60700.0,62820.0
CHN,manufacturing,iron-and-steel,BF/BOF,1566518,Tangshan Ruifeng Iron and Steel (Group) Co Ltd,48614.026972028514,56337.70686530242,60694.74924311602,59639.11979377453
RUS,power,electricity-generation,coal,25452218,Reftinskaya GRES power station,52320.0,56160.0,60670.0,60850.0
ARE,manufacturing,aluminum,Smelting,3672938,Jebel Ali aluminium plant,56518.8735568166,58294.38580134216,59666.808779543004,59935.534957092816
IRN,manufacturing,iron-and-steel,EAF,1566881,Arvand Jahanara Steel Khouzestan plant,33549.36004462274,50033.98687636528,59383.607594821726,55230.2898017315
ZAF,power,electricity-generation,coal,25453872,Medupi power station,64920.0,62560.0,59220.0,59380.0
IND,power,electricity-generation,"coal, oil",448682,RIHAND,51820.0,55650.0,59110.0,59260.0
IND,power,electricity-generation,coal,25453799,Talcher Kaniha Super Thermal Power Station,51810.0,55640.0,59110.0,59260.0
RUS,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588731,Russian Federation_OtherBasins_OtherResources,50214.85318226342,56119.54461657525,58929.77078326038,58929.77078326037
MYS,manufacturing,iron-and-steel,BF/BOF,1566989,Eastern Steel Kemaman plant,24922.66192740429,20440.689588906196,58894.762307956444,116015.55672939007
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32441253,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,52850.89011048913,58363.20880250796,58363.20880250796,58363.20880250796
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",1566585,Jiangyin Xingcheng Special Steel Works Co Ltd,51381.371564270594,49597.35705724989,57863.22158337992,52109.82633026332
IND,power,electricity-generation,coal,25451342,Chandrapur Thermal Power Station,52740.0,54150.0,57680.0,56100.0
CHN,manufacturing,iron-and-steel,BF/BOF,1566526,Tangshan Ganglu Iron and Steel Co Ltd,60110.86136141649,62808.66669152277,57642.60325290007,53037.48426834961
ZAF,manufacturing,iron-and-steel,BF/BOF,1567185,ArcelorMittal Vanderbijlpark Steel Works,67502.65228618121,65146.29698656842,57454.462722956436,48680.045857725956
